id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
174291,0,0,1.08,23,,0,0.0,0.0,0,1
176907,0,0,3.09,0,,0,3.9,0.3,6,1
512873,0,0,0.69,16,0.0,0,0.0,0.0,0,1
567908,1,1,6.5,11,0.52,0,13.2,2.3,0,1
346707,1,1,3.55,16,,0,5.0,0.1,0,1
1446957,1,0,0.92,22,1.05,0,111.7,8.3,0,0
693754,1,1,4.54,28,0.0,0,110.4,28.3,0,1
1324671,1,1,1.36,27,0.72,0,17.4,3.4,0,0
1453212,1,1,0.9,15,1.07,1,73.8,31.1,0,0
970318,1,0,0.96,24,0.0,0,26.4,2.8,0,1
288954,1,0,4.69,13,0.0,0,12.1,0.4,0,1
1184459,0,0,1.58,32,,0,43.7,1.9,0,1
893425,1,1,0.73,16,0.0,0,9.3,0.5,0,1
115941,1,1,3.92,0,,2,5.2,0.3,7,1
484194,1,0,0.85,21,0.0,0,0.0,0.0,0,1
481599,1,0,4.02,18,,1,27.2,1.1,0,1
1477400,1,0,0.81,14,1.16,0,19.2,1.0,0,0
23478,0,0,3.51,13,,5,0.0,0.0,0,1
1435180,1,1,0.93,33,,0,0.0,0.0,0,1
1462923,1,1,0.87,24,1.35,0,225.2,13.4,0,0
1039028,1,0,0.88,21,0.0,1,61.3,1.9,0,1
447301,1,1,6.21,21,0.48,0,,,0,0
1400917,1,0,1.06,20,0.91,2,32.3,3.3,0,0
273544,1,1,6.89,15,1.53,0,64.4,3.6,1,0
1181343,1,0,0.6,14,0.0,0,24.5,2.5,0,1
437915,0,0,1.32,21,0.0,0,0.0,0.0,0,1
1029889,1,0,2.87,20,1.05,0,20.6,1.7,0,0
57445,1,0,8.54,21,0.34,0,75.2,6.1,0,0
667340,1,0,1.11,23,0.0,0,11.2,1.1,0,1
415992,0,0,1.89,21,0.0,0,5.9,0.4,0,1
677450,1,1,1.13,23,0.0,0,3.5,0.2,0,1
8993,0,0,8.72,17,,0,0.0,0.0,0,1
577903,1,0,5.73,20,1.21,0,84.0,4.2,0,0
543089,1,0,5.52,21,,0,90.9,11.2,0,1
1090631,0,0,1.75,24,,0,16.1,1.1,0,1
918511,0,0,1.27,24,,0,5.4,0.4,0,1
207278,0,0,2.66,22,,0,18.4,1.6,0,1
1287116,1,1,1.57,12,0.36,0,28.1,4.1,0,0
61853,0,0,3.56,0,,0,0.0,0.0,6,1
1665479,1,1,0.06,9,1.82,0,6.6,0.2,0,0
115918,0,0,3.25,10,,0,0.0,0.0,0,1
544103,1,0,5.88,20,1.05,0,74.9,3.6,0,0
1164535,1,1,2.14,12,1.77,1,73.0,4.4,0,0
1327962,1,0,1.33,13,0.64,0,20.3,0.7,0,0
1388213,1,0,1.1,14,0.88,0,25.4,1.5,0,0
1373445,1,0,0.65,25,0.0,0,15.4,0.7,0,1
183847,0,0,4.89,24,,1,45.9,4.0,0,1
403446,0,0,4.68,24,0.0,0,0.0,0.0,0,1
112840,1,0,1.7,0,,0,0.0,0.0,7,1
509606,1,0,3.12,21,,2,56.2,2.1,0,1
578142,1,1,0.22,15,0.0,0,0.0,0.0,0,1
838510,1,1,4.19,19,1.89,0,22.1,1.1,0,1
1590140,1,1,0.31,14,1.67,0,29.8,2.9,0,0
324359,1,1,0.64,0,1.37,0,0.0,0.0,3,1
1189879,1,1,2.05,17,1.88,0,138.1,13.9,0,0
512716,1,0,0.1,10,0.0,0,0.0,0.0,0,1
176327,1,0,5.12,23,0.0,0,5.8,0.6,0,1
883608,1,0,3.59,21,0.32,0,34.6,1.7,0,0
1367604,1,0,1.15,14,0.83,0,38.3,7.4,0,0
793818,1,1,4.14,16,1.76,0,72.2,4.5,0,0
996433,0,0,0.13,11,0.0,5,34.8,3.4,0,1
55663,0,0,4.41,14,,0,6.2,0.5,0,1
954775,1,0,3.14,22,0.82,0,129.9,9.9,0,0
189513,0,0,2.2,0,,0,0.0,0.0,7,1
1027177,1,0,1.55,22,0.0,0,76.7,4.5,0,1
35120,1,0,2.74,0,,0,0.0,0.0,0,1
1276979,1,0,1.63,13,0.34,1,13.5,7.6,0,0
1230360,1,0,1.87,14,0.07,0,3.5,0.7,0,0
564338,1,1,5.79,17,0.55,2,23.9,2.4,0,0
922503,1,1,3.01,18,0.54,0,38.0,4.3,0,1
745644,0,0,0.67,50,0.0,1,100.3,15.5,0,1
1574164,1,1,0.38,18,1.66,0,216.7,14.7,0,0
25767,0,0,3.16,0,,0,0.0,0.0,0,1
923982,1,0,0.66,13,0.0,0,11.9,0.4,0,1
617529,1,1,5.38,10,0.62,0,9.4,1.7,0,0
76396,1,0,3.92,21,,0,9.3,1.0,0,1
112,0,0,8.33,0,,0,0.0,0.0,0,1
1602070,1,0,0.26,12,0.84,0,19.2,0.9,0,0
775327,1,1,2.8,20,0.0,0,10.7,0.5,0,1
454111,1,0,0.74,21,0.0,1,0.0,0.0,0,1
809092,1,0,3.39,22,0.0,0,269.1,11.8,0,1
610181,1,1,3.94,24,,0,76.0,4.5,0,1
682674,1,1,0.26,18,,0,8.9,1.8,0,1
1026507,1,0,1.87,19,0.0,0,53.3,4.2,0,1
1308157,1,0,1.44,13,0.5,1,14.4,2.3,0,0
1357850,1,1,0.65,24,0.0,0,47.0,5.3,0,1
1220651,1,0,1.92,17,,0,12.4,0.8,0,0
436113,1,1,1.38,21,0.0,0,0.0,0.0,0,1
1651271,1,1,0.1,23,1.87,3,156.8,12.4,0,0
158354,0,0,4.73,20,,2,2.8,0.2,0,1
388336,1,0,1.92,21,0.0,2,2.2,0.1,0,1
213523,0,0,1.56,0,0.0,0,0.0,0.0,0,1
1000063,1,0,0.96,24,0.0,0,5.6,1.3,0,1
293594,0,0,1.03,20,0.0,0,0.0,0.0,0,1
685982,1,0,1.29,0,0.0,0,0.0,0.0,0,1
805412,1,0,2.54,22,0.0,1,44.0,2.3,0,1
672612,1,0,5.03,20,0.86,0,20.2,2.5,0,0
1019671,1,1,2.9,22,1.02,0,31.0,5.2,0,0
842162,1,0,3.87,22,0.03,0,19.2,1.0,0,0
1683012,1,1,0.58,22,1.39,0,108.9,4.3,0,1
962313,1,0,3.12,12,0.83,0,49.8,3.1,0,0
53322,1,0,5.71,21,,0,13.9,0.7,0,1
1278551,1,0,1.41,22,0.0,0,47.9,1.7,0,1
946984,1,0,3.16,11,0.77,1,75.8,5.9,0,0
1313847,1,0,1.41,24,0.49,0,122.3,9.6,0,0
577197,0,0,1.68,23,,0,25.7,2.3,0,1
716241,0,0,0.77,39,,0,29.0,1.7,0,1
1318906,1,1,1.39,12,0.58,0,53.8,2.4,0,0
942797,1,0,3.08,32,,0,77.3,7.5,0,1
1110352,1,1,0.04,0,,0,0.0,0.0,0,1
1521770,1,0,0.27,11,0.0,0,46.1,3.6,0,1
461965,1,0,2.53,40,,0,18.9,2.3,0,1
640867,1,1,0.81,22,0.0,0,4.3,0.2,0,1
1586388,1,0,0.32,5,1.9,1,226.3,24.8,0,0
551441,0,0,1.24,30,0.0,0,29.5,4.5,0,1
1017151,1,0,1.11,19,,3,35.8,3.4,0,1
1676207,1,1,0.02,0,1.96,0,,,0,0
464640,1,0,1.97,21,0.0,0,3.3,0.2,0,1
1655254,1,0,0.09,9,,0,61.1,3.5,0,0
1158116,1,1,2.17,12,0.4,0,19.3,1.3,0,0
1305450,1,1,1.46,21,1.7,0,26.3,2.5,0,0
908897,1,0,2.03,15,0.75,0,26.8,2.1,0,1
422026,1,0,5.35,58,0.0,0,169.1,11.2,0,1
770132,1,0,4.28,33,,1,67.9,4.6,0,0
659024,1,0,1.32,23,0.0,0,8.6,0.4,0,1
6572,0,0,5.44,14,,1,0.0,0.0,0,1
577534,1,1,4.65,24,,0,72.1,3.2,0,1
1575359,1,0,0.52,19,,0,90.4,19.5,0,1
1457959,1,0,1.65,13,0.32,1,85.6,5.6,0,1
1592157,1,0,0.3,18,0.08,0,52.7,5.1,0,0
509546,1,0,1.96,23,0.0,0,0.3,0.0,0,1
237138,1,1,1.31,0,,0,0.0,0.0,6,1
219342,0,0,1.82,20,0.0,0,0.0,0.0,0,1
701752,1,0,2.99,33,0.0,0,27.1,2.7,0,1
944825,1,0,3.17,22,0.71,0,69.2,5.0,0,0
423045,1,0,6.29,21,0.58,3,132.1,45.2,0,0
192602,0,0,2.03,22,,1,0.0,0.0,0,1
1556473,0,0,0.48,42,0.45,1,97.9,10.8,2,0
1355060,1,0,1.2,14,0.78,0,15.4,1.3,0,0
318960,1,1,6.72,16,,0,113.0,6.2,0,0
359774,1,0,1.12,21,0.0,2,0.0,0.0,0,1
847319,1,0,2.41,26,0.0,0,9.3,0.4,0,1
1321634,1,0,1.38,13,0.54,0,2.9,1.2,0,0
568749,0,0,0.51,21,0.0,0,0.0,0.0,0,1
1209322,1,0,1.96,14,0.01,2,13.0,0.9,0,0
343322,0,0,3.38,56,,0,30.3,1.9,0,1
1026058,1,0,2.58,12,0.0,5,66.9,7.2,0,1
603549,0,0,0.01,2,0.0,0,0.0,0.0,0,1
111165,0,0,2.3,19,,7,0.0,0.0,4,1
908605,1,0,1.36,25,0.0,0,76.8,1.9,0,1
546019,0,0,2.13,22,,0,33.2,1.9,0,1
366223,1,0,0.22,20,1.76,0,0.0,0.0,0,1
515284,1,0,4.61,32,,0,76.1,8.4,0,1
1308208,1,0,1.44,54,0.78,0,183.7,10.2,0,0
1300700,1,1,1.48,10,0.59,0,84.1,2.2,0,0
1390181,1,1,0.75,21,0.0,0,91.8,3.7,0,1
1611223,1,1,0.22,10,1.51,1,65.0,2.3,2,0
1033448,1,1,2.86,33,0.14,0,74.4,6.3,0,0
1289677,1,0,0.78,13,0.0,0,11.3,1.0,0,1
253888,1,0,0.71,0,0.0,0,0.0,0.0,5,1
1213644,1,0,1.94,14,0.03,0,102.3,3.6,0,0
1213222,1,0,0.42,9,0.0,0,16.3,1.2,0,1
1251777,1,0,1.76,21,0.1,0,79.5,5.0,0,0
1520989,1,0,0.45,12,0.0,0,5.7,0.3,0,1
169127,1,1,2.93,13,,0,5.2,0.4,0,1
1670581,0,0,0.04,5,1.93,0,3.4,0.1,0,0
1163174,1,0,2.15,52,,0,92.8,11.3,0,0
1650032,1,1,0.1,24,1.87,0,33.3,1.3,0,0
669162,0,0,1.31,21,,5,17.4,2.6,0,1
96411,1,1,2.15,0,,2,0.0,0.0,6,1
305986,0,0,2.02,20,,0,0.0,0.0,0,1
1084732,1,1,2.58,15,1.34,1,6.5,0.3,0,0
1077450,1,0,0.72,32,,0,89.5,7.1,0,1
1673094,1,1,0.03,0,1.95,0,,,0,0
957259,1,0,3.13,10,0.82,0,86.4,4.0,0,0
1327460,1,0,1.5,28,,0,24.3,2.6,0,1
1579796,1,0,0.35,19,1.62,0,13.1,0.9,0,0
502876,1,0,3.17,18,0.0,0,19.4,1.5,0,1
1015131,1,0,2.91,12,1.04,0,23.5,1.1,0,0
648527,0,0,0.0,0,0.0,0,0.0,0.0,0,1
379171,1,1,6.92,33,1.63,2,88.5,3.8,0,1
1139540,1,1,2.25,12,0.59,0,26.0,1.8,0,0
58457,1,0,8.52,22,0.92,0,42.4,3.7,0,0
1125378,1,0,1.98,14,,0,28.4,2.5,0,1
1495423,1,0,0.74,14,1.23,1,44.8,2.0,0,0
943071,1,0,1.98,13,,0,12.9,1.0,0,1
267503,1,0,2.79,24,,0,11.7,0.6,0,1
1229227,1,1,1.88,14,0.07,0,64.9,6.0,0,0
399410,0,0,6.38,25,0.31,0,188.1,8.2,0,0
1372526,1,1,1.13,24,0.84,0,74.3,10.5,0,0
842156,1,1,3.87,20,0.04,0,64.2,6.0,0,0
386463,0,0,3.98,15,,0,28.2,1.3,0,1
1637615,1,0,0.13,15,1.84,0,28.7,2.6,0,0
398381,1,1,6.39,21,0.1,0,48.9,5.9,0,0
1450309,1,0,0.91,20,1.07,0,26.1,4.5,0,0
1048185,1,1,2.78,10,1.15,0,57.1,3.5,0,0
1566767,0,0,0.42,34,1.55,0,116.2,24.9,0,0
86961,0,0,3.7,21,,1,14.8,1.2,0,1
1432279,1,1,0.96,22,1.01,0,86.1,3.6,0,0
574149,1,1,2.32,21,,0,20.7,1.6,0,1
484336,1,0,3.4,10,0.0,0,76.2,9.6,0,1
27504,0,0,3.97,13,,0,0.0,0.0,0,1
1008540,1,0,2.94,12,0.98,0,27.8,1.6,0,0
510397,0,0,4.44,16,0.0,0,28.1,1.1,0,1
110416,1,1,3.75,0,,0,4.8,0.4,7,1
146320,1,1,7.67,25,0.18,0,91.7,7.3,0,0
1088781,1,0,2.55,25,1.65,0,0.8,0.0,0,0
112066,1,1,3.42,21,,0,19.1,0.7,0,1
706493,0,0,3.27,18,,0,37.0,3.4,0,1
629802,1,0,1.91,23,0.0,0,3.8,1.4,0,1
1530722,1,0,1.34,21,1.35,0,31.2,5.2,0,1
895649,1,0,2.08,27,,0,84.3,11.7,0,1
656647,1,0,0.02,3,0.0,0,0.0,0.0,0,1
616094,0,0,0.44,35,,0,0.0,0.0,0,1
662755,1,1,5.1,21,0.22,1,39.0,2.3,0,0
490924,1,0,1.56,21,0.0,1,8.1,2.3,0,1
833093,1,0,3.37,22,0.15,0,17.0,1.1,0,1
877750,1,0,1.27,9,0.0,0,26.9,1.3,0,1
1525866,1,0,0.62,16,1.35,0,14.8,2.4,0,0
735006,0,0,0.0,1,,0,0.0,0.0,0,1
755164,1,0,0.99,14,,0,3.2,1.0,0,1
798496,0,0,1.23,20,,0,11.9,0.8,0,1
964255,1,0,3.11,11,0.84,0,64.2,11.1,0,0
1370759,1,1,0.53,26,0.0,0,11.3,1.1,0,1
1582871,1,1,0.33,20,0.66,0,158.8,12.9,0,0
260640,1,1,6.93,21,0.47,0,1.6,0.1,0,0
1397589,1,1,1.07,14,1.83,0,34.3,4.5,0,0
267257,1,0,6.9,22,0.08,0,47.2,1.6,0,0
516260,1,1,5.97,21,1.65,0,7.7,1.9,0,0
642090,1,1,5.2,16,1.58,0,27.8,1.5,0,0
1587983,1,0,0.32,17,1.66,0,65.0,4.6,0,0
19904,1,1,9.84,16,,0,28.4,1.1,0,0
471043,1,0,5.9,22,0.0,0,9.4,0.9,0,1
173667,1,1,1.02,44,,0,0.0,0.0,0,1
563817,0,0,2.02,0,,0,10.5,2.6,0,1
698808,1,1,4.85,80,,1,254.8,87.7,6,0
1417264,1,0,1.01,20,0.96,0,46.9,3.5,0,0
209188,0,0,0.98,22,1.47,0,0.0,0.0,0,1
597351,1,0,0.92,23,,2,16.1,1.1,0,1
777691,1,0,1.23,23,0.0,5,24.8,2.7,0,1
173133,1,1,7.38,15,1.35,0,67.9,6.0,0,0
1680300,0,0,0.39,16,1.36,2,38.9,1.2,0,1
52845,0,0,8.53,24,,0,18.7,1.4,0,1
714218,1,1,5.06,24,1.71,0,32.4,3.1,0,1
1064655,1,0,2.69,40,,0,67.8,2.2,0,0
1584262,1,0,0.33,5,1.89,1,33.3,2.1,0,0
43366,0,0,3.02,22,,0,0.0,0.0,0,1
1075900,1,0,1.44,17,0.0,0,65.5,4.0,0,1
274822,0,0,3.16,17,,3,23.9,1.0,0,1
617401,0,0,1.84,0,,2,76.4,9.9,2,1
952990,1,0,3.14,20,0.88,0,6.0,0.2,0,0
1654293,1,1,0.09,21,1.88,0,108.7,5.3,0,0
612114,1,1,2.92,26,0.0,0,11.6,0.7,0,1
480317,1,0,6.1,22,0.02,0,58.1,7.8,0,0
792528,1,1,4.15,16,1.76,1,70.2,3.9,0,0
250184,0,0,1.07,16,,0,0.0,0.0,0,1
204819,1,0,3.63,16,0.0,0,34.8,4.0,0,1
920222,1,0,1.07,19,0.0,0,13.8,0.5,0,1
1022319,1,0,0.9,13,0.0,0,25.5,1.8,0,1
764143,1,1,4.33,35,,0,4.5,0.5,0,0
27721,1,0,4.81,0,,1,2.8,0.1,7,1
1245042,1,0,1.8,21,0.18,1,188.9,20.8,0,0
844230,1,1,3.86,12,0.55,1,16.2,0.9,0,0
196625,0,0,2.08,22,,0,0.0,0.0,0,1
253934,1,0,1.25,0,0.0,0,0.0,0.0,3,1
516980,1,0,0.73,22,0.0,0,0.0,0.0,0,1
1441846,1,0,0.93,14,1.04,0,15.2,2.2,0,0
598065,0,0,0.12,11,,0,0.0,0.0,0,1
39032,0,0,2.64,0,,0,0.0,0.0,0,1
17067,1,1,4.77,14,,0,0.0,0.0,0,1
860565,0,0,1.47,22,,0,14.5,1.5,0,1
1192141,1,1,2.04,19,1.89,0,79.6,6.5,0,0
393381,1,1,3.71,20,,0,38.7,2.0,0,1
718802,0,0,2.84,10,,0,14.0,0.6,0,1
876295,1,1,3.64,12,0.26,0,35.5,8.1,0,0
1028232,1,1,2.87,25,0.04,3,9.8,2.1,0,0
1212225,1,1,1.95,14,1.97,0,81.2,5.9,0,0
1522360,1,1,0.64,15,1.33,0,71.9,4.0,0,0
213411,1,0,0.56,0,0.0,0,0.0,0.0,7,1
346299,1,1,2.53,23,,0,14.3,0.8,0,1
274340,0,0,2.17,0,,0,0.9,0.1,5,1
1346268,1,0,1.24,20,0.74,0,118.4,7.7,0,0
704517,1,1,4.8,18,1.66,0,18.0,1.5,0,0
434245,1,0,0.82,35,0.0,0,0.0,0.0,0,1
29459,1,0,9.27,20,1.3,0,111.4,6.8,0,0
1487044,1,1,0.77,15,1.45,0,59.9,9.5,0,0
456864,1,0,1.99,19,,0,8.0,1.0,2,1
1092346,1,0,2.53,20,1.41,1,90.6,4.7,0,0
396681,0,0,2.04,21,,0,7.8,4.1,0,1
1067061,1,1,2.68,10,1.24,0,14.6,0.8,0,0
1582329,1,0,0.85,30,1.12,0,24.5,1.7,0,1
1651081,1,0,0.74,16,1.23,0,9.1,1.1,0,1
897464,1,1,3.99,22,0.92,1,105.4,9.0,0,1
1018754,0,0,2.85,10,,0,54.1,3.8,0,1
1518233,1,1,0.65,15,1.32,4,66.7,13.1,0,0
676703,0,0,0.52,22,0.0,0,28.5,8.4,0,1
1235647,1,0,1.84,13,0.09,0,3.2,0.1,0,0
1469194,0,0,1.43,51,,0,38.8,2.4,0,1
1171601,1,0,2.11,14,1.83,0,51.4,3.4,0,0
625491,0,0,2.55,1,0.0,0,8.1,0.3,0,1
555508,1,0,5.84,22,0.05,0,81.7,5.9,0,0
1614641,1,1,0.75,22,,0,101.3,4.3,0,1
896996,1,0,1.4,23,0.0,2,18.1,1.0,0,1
748180,0,0,1.11,40,0.0,0,78.2,29.2,0,1
894718,0,0,1.13,0,,0,0.0,0.0,0,1
541650,1,0,1.19,24,0.0,0,36.5,13.3,0,1
677494,1,0,1.47,16,0.0,1,20.0,1.0,0,1
1038503,1,0,2.15,25,,0,24.1,9.3,0,1
428611,1,0,1.08,0,0.0,0,0.0,0.0,7,1
469893,1,0,2.64,41,,3,18.6,0.7,0,1
1086314,1,1,1.96,24,,0,1.5,0.1,0,1
425035,1,0,3.2,21,,0,31.9,2.3,0,1
1385166,1,1,1.1,20,1.84,0,36.6,5.4,0,0
614934,1,1,5.39,21,1.71,0,112.6,8.3,0,0
358465,0,0,1.98,0,,0,0.0,0.0,0,1
563818,1,0,3.06,10,,0,4.2,0.3,6,1
1579636,1,1,0.35,20,1.78,0,48.0,1.8,0,0
66502,1,0,4.77,18,,1,48.8,46.2,0,1
649242,1,0,5.16,12,0.76,0,100.8,8.5,0,0
483687,1,1,2.04,23,,2,4.6,0.4,0,1
948829,1,1,3.15,12,1.01,0,22.6,1.9,0,0
1672400,1,1,0.03,0,1.39,0,,,0,0
1393536,1,0,1.38,12,0.6,0,12.9,0.6,0,1
1391600,1,1,1.56,19,0.66,0,95.2,12.2,0,1
242999,0,0,0.84,15,,0,0.0,0.0,3,1
964716,1,0,3.11,12,0.84,0,8.5,1.8,0,0
700607,1,0,4.83,22,1.07,0,45.3,4.5,0,0
1572127,1,0,1.2,14,,0,54.7,1.7,0,1
257186,1,0,0.55,22,0.0,0,0.0,0.0,0,1
1575642,1,1,0.37,19,1.63,1,36.4,2.9,0,0
100785,0,0,1.29,0,,0,0.0,0.0,6,1
1441701,1,1,1.59,22,1.28,2,87.9,7.0,0,1
262182,1,1,6.92,21,0.38,0,20.4,1.2,0,0
1069774,1,1,2.67,18,0.59,0,143.4,57.7,0,0
1634557,1,1,0.14,12,2.08,0,62.4,2.3,0,0
495396,1,0,2.02,39,,0,30.4,2.5,0,1
707909,1,1,2.98,27,0.0,0,9.5,0.4,1,1
1122238,1,0,1.61,14,0.0,0,25.1,1.6,0,1
1106173,0,0,2.44,21,,0,26.5,1.4,0,0
422009,0,0,0.58,12,0.01,0,0.0,0.0,0,1
406448,0,0,4.1,10,,0,0.8,0.3,1,1
1322442,1,0,1.37,13,0.54,1,227.1,18.5,0,0
1248064,1,0,1.78,15,1.75,0,102.6,5.8,0,0
1636328,1,1,0.14,15,1.84,0,21.8,1.1,0,0
1229581,1,1,2.31,0,,0,0.0,0.0,0,1
979400,1,1,3.78,20,0.12,0,125.1,5.7,0,1
514245,1,0,1.11,23,0.0,0,0.0,0.0,0,1
466905,1,0,1.63,21,0.0,0,9.3,0.8,0,1
506351,1,1,6.5,0,,0,0.0,0.0,0,1
859165,1,0,3.76,33,0.19,0,246.5,9.0,0,0
422257,1,0,1.73,19,0.0,1,33.5,2.4,0,1
680476,0,0,1.12,18,,0,4.0,0.2,0,1
5680,1,0,6.18,14,,0,0.0,0.0,0,1
28847,0,0,6.92,26,,0,73.0,15.4,0,1
1420725,0,0,1.0,25,1.96,0,77.5,5.7,0,0
1315643,1,0,0.35,11,1.19,0,6.8,1.2,0,1
1431341,1,1,0.86,19,0.0,0,9.5,1.2,0,1
1050028,1,0,0.74,9,0.0,0,27.3,1.4,0,1
967724,1,0,0.84,26,0.0,0,13.8,0.8,0,1
1125584,0,0,2.04,34,,0,326.1,73.3,0,1
1378085,1,0,1.12,20,0.85,0,42.7,6.8,0,0
139037,1,0,1.97,0,0.0,0,0.0,0.0,0,1
517171,1,0,4.27,58,,9,616.6,47.8,0,1
800847,1,0,3.43,25,0.0,0,33.7,7.6,0,1
445026,0,0,1.33,22,,1,0.0,0.0,0,1
1413791,1,1,0.62,21,0.0,0,60.3,3.2,0,1
115622,1,1,3.29,0,,0,6.2,0.4,6,1
1623333,1,1,0.4,21,1.1,0,78.9,6.3,0,1
1656325,1,1,0.08,8,0.23,0,23.4,4.4,0,0
891378,1,1,3.53,21,0.37,3,46.7,3.8,0,0
454508,1,0,6.08,21,,0,14.2,0.9,0,1
1624344,1,1,0.17,14,1.81,1,20.2,1.3,0,0
170692,0,0,2.27,19,,0,0.0,0.0,0,1
259507,1,0,4.76,26,0.0,0,30.4,0.8,0,1
1295283,1,1,1.52,15,0.45,0,149.3,35.0,0,0
69483,1,0,2.11,22,,1,0.0,0.0,0,1
754213,1,1,0.43,11,0.0,4,14.4,5.5,0,1
1093803,1,1,2.52,15,1.42,0,26.3,2.0,0,0
546309,1,1,5.87,15,1.23,0,86.7,2.0,0,0
1104866,1,1,3.25,25,1.0,0,65.8,4.3,0,1
885055,1,1,3.58,23,0.62,0,51.9,3.2,0,0
1423940,0,0,0.99,25,,0,101.5,8.0,0,0
1120677,1,1,2.36,11,1.56,0,6.7,0.5,0,0
375358,1,1,5.26,12,0.0,0,92.2,10.5,0,1
62796,0,0,2.59,21,,0,0.0,0.0,0,1
1104069,1,0,1.33,22,0.0,0,1.6,0.1,0,1
1190318,1,1,2.04,10,1.93,0,57.7,3.6,0,0
247345,1,0,1.97,21,0.0,3,0.0,0.0,0,1
463815,1,1,3.15,18,0.0,0,11.9,0.4,0,1
310791,0,0,2.82,0,,0,1.2,0.1,3,1
781580,1,1,4.99,17,0.89,0,4.2,1.9,0,1
944124,1,0,3.17,12,0.76,0,17.6,1.6,0,0
267211,1,0,4.51,10,,0,6.3,0.4,7,1
1445030,1,0,0.92,14,1.0,1,77.2,10.0,0,0
1310691,1,1,0.98,37,0.0,0,71.6,19.0,0,1
1645874,1,0,0.11,13,1.86,0,11.4,0.5,0,0
653400,1,0,5.14,25,0.16,0,18.3,1.8,0,0
1166729,1,0,2.98,19,1.79,0,35.0,1.2,0,1
1082621,1,1,2.4,13,0.0,0,30.9,2.5,0,1
360711,0,0,6.53,24,,0,14.2,3.5,0,0
1179219,1,0,1.07,20,,0,15.9,0.5,0,1
806400,0,0,0.0,1,,0,0.0,0.0,0,1
1082909,1,1,2.59,15,1.32,0,25.7,0.6,0,0
1356928,1,1,1.19,19,1.75,0,60.3,6.3,0,0
1599558,1,1,0.27,17,1.7,0,38.3,1.9,0,0
1139689,1,1,2.25,22,1.21,0,21.2,2.7,0,0
328764,1,0,5.94,38,,0,0.2,0.1,0,1
207650,1,1,7.48,9,0.27,1,187.4,32.5,0,1
46020,1,0,2.18,13,,0,0.0,0.0,0,1
684978,1,0,4.07,17,0.0,0,53.1,3.9,0,1
1109753,1,0,1.58,30,0.32,0,126.6,19.3,0,1
858210,1,0,3.76,22,0.68,0,34.8,2.4,0,0
349144,1,0,2.35,23,,0,54.7,5.9,0,1
1208094,1,1,0.86,16,0.0,0,47.1,2.8,0,1
768652,0,0,0.77,35,,1,74.8,7.8,0,1
1329211,1,0,1.32,20,0.65,3,52.7,3.2,0,0
829883,1,0,0.75,16,0.0,2,61.6,5.4,0,1
1396563,1,0,1.07,20,0.9,0,123.0,12.0,0,0
1163576,1,1,2.15,14,,0,67.5,7.4,0,0
906790,0,0,1.1,22,,3,6.7,2.7,0,1
25473,1,1,7.85,26,0.0,0,41.4,12.3,0,1
1650903,1,1,0.1,21,1.87,0,8.4,0.9,0,0
236076,1,1,2.92,21,,3,59.0,3.5,0,1
639278,0,0,1.7,33,,4,31.5,2.8,0,1
1493252,1,1,0.75,15,1.22,0,43.7,4.7,0,0
1382523,1,0,1.11,14,0.86,0,61.0,3.3,0,0
728583,1,0,1.0,14,0.0,0,6.7,0.7,0,1
1600385,1,1,0.27,13,1.76,0,39.1,2.8,0,0
303535,0,0,3.02,16,0.0,3,16.0,6.4,0,1
142137,0,0,1.38,0,0.0,0,0.0,0.0,0,1
635711,1,1,5.25,16,1.59,0,14.3,5.2,0,0
609287,1,0,0.48,22,0.0,0,0.0,0.0,0,1
1057298,1,1,2.73,15,1.19,0,67.8,4.3,0,0
421160,1,0,2.08,19,,0,26.2,2.2,0,1
1558102,0,0,0.47,32,1.51,1,33.1,1.9,0,0
768422,1,1,1.93,15,0.0,0,2.3,0.2,0,1
815008,1,1,2.16,20,,0,68.5,4.0,0,1
655894,0,0,0.02,4,,0,0.0,0.0,0,1
1609133,1,0,0.23,16,0.77,0,34.2,4.8,0,0
1309093,1,1,1.04,12,0.0,1,33.1,4.3,0,1
223227,1,1,3.03,20,0.0,0,25.3,3.9,0,1
1138182,1,0,2.26,17,1.68,0,35.2,3.0,0,0
227392,0,0,2.02,23,,0,0.0,0.0,0,1
560150,1,1,1.97,36,0.0,0,5.2,0.4,0,1
1089530,1,1,2.55,10,1.38,0,90.9,8.7,0,0
667629,1,1,1.63,16,0.0,0,39.0,5.4,2,1
444476,1,0,2.07,22,,0,8.3,0.5,0,1
221993,0,0,1.04,23,0.0,0,0.0,0.0,0,1
393695,0,0,6.4,33,0.18,0,29.3,4.8,0,0
1102234,1,1,2.47,15,1.42,0,46.1,2.2,0,0
721232,1,0,4.68,21,,0,2.0,0.2,1,0
1280204,1,1,1.61,15,1.15,0,46.8,3.0,0,0
205236,0,0,2.19,16,,0,0.0,0.0,0,1
1417605,1,1,1.01,24,0.96,0,86.2,5.0,0,0
1468263,1,1,0.85,15,1.13,0,18.1,1.0,0,0
1243184,1,0,1.98,12,,0,34.4,1.7,0,1
493677,1,1,2.01,23,,1,25.1,2.0,0,1
1591185,1,0,0.3,13,1.67,0,19.9,1.0,0,0
